Time,Frame,V (cm/s),Vx (cm/s),Vy (cm/s),X (cm),Y (cm)
18:21:44.529115,73.0,0.019414527156508262,0.013728143805885667,-0.013728143805909079,14.032568333333332,6.110831666666666
18:21:44.614647,74.0,0.018598246360233387,0.01315094611950466,-0.013150946119493447,14.033679999999999,6.109719999999999
18:21:44.703014,75.0,0.017790246529813935,0.012579603960206515,-0.012579603960217242,14.034791666666665,6.108608333333333
18:21:45.159087,77.0,0.0034470868373204697,0.0024374584780092324,-0.0024374584780071542,14.035903333333332,6.107496666666666
18:21:45.238767,78.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:45.318759,79.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:45.406733,80.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:45.511732,81.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:45.619732,82.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:45.744729,83.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:45.846736,84.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:45.948728,85.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:46.046731,86.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:46.139728,87.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:46.235733,88.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:46.342730,89.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:46.454732,90.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:46.904730,92.0,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:21:46.997732,93.0,0.01690372590830047,-0.01195273921708309,0.0119527392170729,14.034791666666665,6.108608333333333
18:21:47.094735,94.0,0.0,0.0,0.0,14.034791666666665,6.108608333333333
18:21:47.190735,95.0,0.0,0.0,0.0,14.034791666666665,6.108608333333333
18:21:47.285756,96.0,0.016725661066126708,-0.011826828359680974,0.011826828359691057,14.033679999999999,6.109719999999999
